Date,BTS.BK_forecast,BTS.BK
2020-06-26,10.986623320658481,10.869277954101562
2020-06-29,11.016114749305984,10.966325759887695
2020-06-30,11.032909157881242,10.966325759887695
2020-07-01,10.988290232397556,10.869277954101562
2020-07-02,10.99279728284428,11.257467269897461
2020-07-03,10.989773443189168,11.257467269897461
2020-07-07,11.301081874847101,11.063371658325195
2020-07-08,11.25000416233646,10.966325759887695
2020-07-09,11.309887766092073,10.966325759887695
2020-07-10,11.351796305927277,10.869277954101562
2020-07-13,11.325196410457872,10.77223014831543
2020-07-14,11.326049868090452,10.57813549041748
2020-07-15,11.369762878118955,10.675183296203613
2020-07-16,10.712172508228967,10.57813549041748
2020-07-17,10.657841909434444,10.675183296203613
2020-07-20,10.647361229752068,10.481088638305664
2020-07-21,10.684984614283582,10.57813549041748
2020-07-22,10.738858643471476,10.481088638305664
2020-07-23,10.698297637507814,10.384041786193848
2020-07-24,10.697343957680815,10.189947128295898
2020-07-29,10.23564332715778,10.43608283996582
2020-07-30,10.244564175278656,10.337628364562988
2020-07-31,10.208688615172102,10.337628364562988
2020-08-03,10.216716903442343,10.140721321105957
2020-08-04,10.191817004916427,10.140721321105957
2020-08-05,10.19750675614606,10.140721321105957
2020-08-06,10.163104109654347,10.140721321105957
2020-08-07,10.096243452637026,9.943814277648926
2020-08-10,10.130579676462302,9.796133995056152
2020-08-11,10.124859384296697,10.43608283996582
2020-08-13,10.13721602966902,10.73144245147705
2020-08-14,10.100931695235584,10.43608283996582
2020-08-17,10.140415006612274,10.239174842834473
2020-08-18,10.176501735645742,10.43608283996582
2020-08-19,10.425533816419726,10.140721321105957
2020-08-20,10.454185550747207,10.140721321105957
2020-08-21,10.35584598541693,10.239174842834473
2020-08-24,10.437768237420165,10.239174842834473
2020-08-25,10.499088767256469,10.239174842834473
2020-08-26,10.431624145028442,10.53453540802002
2020-08-27,10.36516967861149,10.337628364562988
2020-08-28,10.379503950914355,10.43608283996582
2020-08-29,10.393435837966198,
2020-08-30,10.354335025407954,
2020-08-31,10.356267796162998,
2020-09-01,10.293851092488504,
2020-09-02,10.305099874759478,
2020-09-03,10.280835830473382,
2020-09-04,10.272586920796476,
