Date,PTTEP.BK_forecast,PTTEP.BK
2020-07-23,92.13866541455491,91.98851013183594
2020-07-24,92.80412924115082,89.58672332763672
2020-07-29,89.34109450438578,88.1456527709961
2020-07-30,90.80621174320771,86.46440124511719
2020-07-31,91.25532304569039,87.42511749267578
2020-08-03,92.68482407123071,85.5036849975586
2020-08-04,94.05366958532065,85.98403930664062
2020-08-05,94.0269200195783,90.54743957519531
2020-08-06,94.16353351199945,89.34654235839844
2020-08-07,90.22454132550858,90.30725860595703
2020-08-10,89.18691384919383,90.54743957519531
2020-08-11,89.05662115333662,91.5081558227539
2020-08-13,88.44753672352512,92.48423767089844
2020-08-14,88.6754887651257,89.80000305175781
2020-08-17,89.19746950397034,89.80000305175781
2020-08-18,89.8916996416253,91.02011108398438
2020-08-19,90.56461345647945,89.80000305175781
2020-08-20,91.55773331342837,87.84782409667969
2020-08-21,91.63342579900542,86.62771606445312
2020-08-24,92.13678691049866,88.33586883544922
2020-08-25,92.86491246887014,89.06793975830078
2020-08-26,92.04530439849324,89.06793975830078
2020-08-27,91.80928632582534,89.06793975830078
2020-08-28,89.00205224528104,87.35978698730469
2020-08-29,86.74222692171523,
2020-08-30,86.06686125699159,
2020-08-31,85.5015921224662,
2020-09-01,85.3465174766444,
2020-09-02,85.11386909042992,
2020-09-03,85.09777104036051,
2020-09-04,84.85253349999793,
