Date,Forcast,Actuals
2020-06-29,31.314497792916338,31.373703002929688
2020-06-30,31.241285581330228,31.373703002929688
2020-07-01,31.12903432989486,31.373703002929688
2020-07-02,31.232213784388673,31.126667022705078
2020-07-03,31.209423775886872,31.62074089050293
2020-07-07,30.69086622185733,31.62074089050293
2020-07-08,31.33212985491482,31.62074089050293
2020-07-09,32.04767454858895,31.62074089050293
2020-07-10,32.00038311009481,31.373703002929688
2020-07-13,31.814389169563352,33.349998474121094
2020-07-14,31.824812421113673,33.102962493896484
2020-07-15,31.77254775596344,34.09111022949218
2020-07-16,31.53700784752041,33.349998474121094
2020-07-17,32.849975997177005,33.59703826904297
2020-07-20,33.7306618130735,34.09111022949218
2020-07-21,33.59958492524219,34.09111022949218
2020-07-22,33.38279644949579,33.84407424926758
