Date,Forcast,Actuals
2020-06-29,26.1414399039563,25.388235092163086
2020-06-30,26.5330346792361,25.632352828979496
2020-07-01,26.020203154834693,26.608823776245117
2020-07-02,25.830852117137173,26.608823776245117
2020-07-03,26.301732837772793,27.829412460327145
2020-07-07,26.44139593943351,27.097059249877933
2020-07-08,27.10554768346768,27.097059249877933
2020-07-09,26.86958480962375,27.585294723510742
2020-07-10,27.268387398117714,27.829412460327145
2020-07-13,27.037604289330122,27.585294723510742
2020-07-14,26.87641000077682,27.097059249877933
2020-07-15,27.167037922132128,27.829412460327145
2020-07-16,27.425387967400585,27.341176986694336
2020-07-17,27.955898748300857,28.31764793395996
2020-07-20,27.745722786566606,27.829412460327145
2020-07-21,27.884336324154592,27.829412460327145
2020-07-22,27.99512129041361,27.585294723510742
