Date,Actuals,Forcast
2020-01-02,27.18446540832519,26.399523434484536
2020-01-03,27.18446540832519,26.49395579455063
2020-01-06,26.699028015136722,26.596458859666654
2020-01-07,26.941747665405273,26.749223011000367
2020-01-08,26.456310272216797,26.824602250067755
2020-01-09,26.699028015136722,26.87707035119547
2020-01-10,27.18446540832519,26.891588637347468
2020-01-13,26.941747665405273,26.853126175399666
2020-01-14,26.21359252929687,26.945590033044255
2020-01-15,26.456310272216797,26.928387707005186
2020-01-16,26.21359252929687,26.94188224799541
2020-01-17,26.456310272216797,26.795087104004324
2020-01-20,26.941747665405273,26.72721171563103
2020-01-21,26.941747665405273,26.591397438806325
2020-01-22,26.941747665405273,26.654936236479216
2020-01-23,27.18446540832519,26.6231381851685
2020-01-24,27.669902801513672,26.66284277059549
2020-01-27,27.18446540832519,26.715681030715132
2020-01-28,26.699028015136722,26.882718760582748
2020-01-29,26.699028015136722,26.957783596824356
2020-01-30,27.912620544433594,26.993250713624093
2020-01-31,28.398057937622067,26.911165246795008
2020-02-03,27.427183151245117,27.14381869152453
2020-02-04,27.669902801513672,27.29417758380191
2020-02-05,27.912620544433594,27.475361892047204
2020-02-06,27.669902801513672,27.485600892447337
2020-02-07,28.398057937622067,27.562934694894693
2020-02-11,28.398057937622067,27.553860378854097
2020-02-12,28.640775680541992,27.692072170823167
2020-02-13,28.640775680541992,27.77173224442481
2020-02-14,28.640775680541992,27.879600291750194
2020-02-17,28.640775680541992,27.97792009562272
2020-02-18,28.398057937622067,28.02073618487725
2020-02-19,28.640775680541992,28.085642557403162
2020-02-20,28.640775680541992,28.090070526264753
2020-02-21,28.640775680541992,28.111457662329713
2020-02-24,27.669902801513672,28.11733374272876
2020-02-25,26.941747665405273,28.099448403654378
2020-02-26,25.970872879028324,28.091489210936743
2020-02-27,27.669902801513672,27.818477594610385
2020-02-28,26.699028015136722,27.530984862909463
2020-03-02,26.699028015136722,27.366468550777654
2020-03-03,26.699028015136722,27.215322877044628
2020-03-04,26.699028015136722,26.942359272972453
2020-03-05,26.941747665405273,26.7108860004264
2020-03-06,26.941747665405273,26.505944919054855
2020-03-09,26.456310272216797,26.395561649123238
2020-03-10,25.7281551361084,26.321300630943597
2020-03-11,25.970872879028324,26.260357592561377
2020-03-12,25.000000000000004,26.12492276742296
2020-03-13,25.000000000000004,25.949569624887317
2020-03-16,23.200000762939457,25.79036408758111
2020-03-17,23.000000000000004,25.483937491125744
2020-03-18,22.899999618530273,25.242564401523623
2020-03-19,22.700000762939457,24.65058879527055
2020-03-20,22.700000762939457,24.21057661985401
2020-03-23,21.200000762939457,23.72274888561833
2020-03-24,21.100000381469727,23.36438077404887
2020-03-25,21.500000000000004,23.035323369266962
2020-03-26,21.500000000000004,22.556909134415946
2020-03-27,21.700000762939457,22.266191837772794
2020-03-30,21.700000762939457,21.992576196313166
2020-03-31,22.500000000000004,21.85717854195218
2020-04-01,21.79999923706055,21.761392546074603
2020-04-02,22.200000762939457,21.894849576097158
2020-04-03,22.200000762939457,21.940678047106076
2020-04-07,23.100000381469727,22.078981217236333
2020-04-08,23.500000000000004,22.176947898723256
2020-04-09,23.899999618530273,22.48545760749721
2020-04-10,23.79999923706055,22.765429451897717
2020-04-13,24.000000000000004,23.152236305767474
2020-04-14,24.700000762939457,23.454944275697244
2020-04-15,24.29999923706055,23.767527282164792
2020-04-16,23.600000381469727,24.162465243597808
2020-04-17,23.700000762939457,24.407789277084476
2020-04-20,23.79999923706055,24.6186436096325
2020-04-21,23.79999923706055,24.63282735878761
2020-04-22,24.500000000000004,24.69753703594961
2020-04-23,24.79999923706055,24.658795793171066
2020-04-24,24.500000000000004,24.819358063853542
2020-04-27,24.399999618530273,24.894255631596707
2020-04-28,24.29999923706055,25.022646594411754
2020-04-29,24.600000381469727,25.038188625725525
2020-04-30,24.500000000000004,25.06635478232465
2020-05-05,24.100000381469727,25.09636398997145
2020-05-07,23.79999923706055,25.11643620978475
2020-05-08,23.79999923706055,25.10559937938092
2020-05-11,24.000000000000004,25.011281629211908
2020-05-12,24.399999618530273,24.909918467937132
2020-05-13,24.500000000000004,24.82306120255521
2020-05-14,24.399999618530273,24.83528574198317
2020-05-15,24.399999618530273,24.83785052562598
2020-05-18,25.000000000000004,24.858563941349985
2020-05-19,25.750000000000004,24.865725511135224
2020-05-20,25.999999999999996,25.008139149736508
2020-05-21,25.500000000000004,25.238624299115827
2020-05-22,25.500000000000004,25.496539933457598
2020-05-25,25.750000000000004,25.695343190205676
2020-05-26,27.5,25.821716089562642
2020-05-27,27.25,25.946674950594797
2020-05-28,26.749999999999996,26.437152651504903
2020-05-29,26.499999999999996,26.720212767997054
2020-06-01,26.499999999999996,26.981647235935725
2020-06-02,27.25,27.054861277217697
2020-06-04,27.75,27.096037205918037
2020-06-05,27.75,27.241678507026336
2020-06-08,27.5,27.389638335376958
2020-06-09,27.25,27.55240607218707
2020-06-10,27.75,27.622150840908716
2020-06-11,27.75,27.658702105383554
2020-06-12,27.25,27.705936870805317
2020-06-15,27.5,27.756269201013083
2020-06-16,27.5,27.73597395653519
2020-06-17,27.25,27.69235714678348
2020-06-18,27.5,27.64456172213545
2020-06-19,26.749999999999996,27.56792796932973
2020-06-22,26.499999999999996,27.509226019070184
2020-06-23,27.25,27.42977812865638
2020-06-24,26.749999999999996,27.22521495018873
2020-06-25,26.249999999999996,27.18833379506418
2020-06-26,25.999999999999996,27.063043494599924
2020-06-29,25.999999999999996,26.927772840395164
2020-06-30,26.249999999999996,26.688300106789256
