Date,TVO.BK_forecast,TVO.BK
2020-01-02,26.723206329030614,27.184465408325195
2020-01-03,27.12968687884755,27.184465408325195
2020-01-06,27.108508105003104,26.69902801513672
2020-01-07,26.65895085223325,26.941747665405273
2020-01-08,26.996903649835133,26.456310272216797
2020-01-09,26.446080913127734,26.69902801513672
2020-01-10,26.68571616788376,27.184465408325195
2020-01-13,27.264493891316786,26.941747665405273
2020-01-14,27.045187260072613,26.213592529296875
2020-01-15,26.220232823161762,26.456310272216797
2020-01-16,26.522834784151847,26.213592529296875
2020-01-17,26.126168962246528,26.456310272216797
2020-01-20,26.45571533703599,26.941747665405273
2020-01-21,26.99181651710083,26.941747665405273
2020-01-22,26.879028280458712,26.941747665405273
2020-01-23,26.918110514931296,27.184465408325195
2020-01-24,27.148026861965338,27.669902801513672
2020-01-27,27.66183285615874,27.184465408325195
2020-01-28,27.15662786684537,26.69902801513672
2020-01-29,26.731497773399074,26.69902801513672
2020-01-30,26.73543620908637,27.912620544433594
2020-01-31,27.80051803618028,28.39805793762207
2020-02-03,28.25259488055044,27.427183151245117
2020-02-04,27.376944135140164,27.669902801513672
2020-02-05,27.766060037945678,27.912620544433594
2020-02-06,28.017532727386754,27.669902801513672
2020-02-07,27.62728210699746,28.39805793762207
2020-02-11,28.350197000123973,28.39805793762207
2020-02-12,28.32078208943439,28.640775680541992
2020-02-13,28.546924142782885,28.640775680541992
2020-02-14,28.648689718592788,28.640775680541992
2020-02-17,28.64633543894316,28.640775680541992
2020-02-18,28.63308834363689,28.39805793762207
2020-02-19,28.42437622359832,28.640775680541992
2020-02-20,28.644354795814568,28.640775680541992
2020-02-21,28.6057453490655,28.640775680541992
2020-02-24,28.662128386914517,27.669902801513672
2020-02-25,27.723531836335773,26.941747665405273
2020-02-26,27.000368352263845,25.97087287902832
2020-02-27,26.05837731132171,27.669902801513672
2020-02-28,27.777104648727242,26.69902801513672
2020-03-02,26.629841036017076,26.69902801513672
2020-03-03,26.769904914950526,26.69902801513672
2020-03-04,26.654852205153478,26.69902801513672
