Date,BTS Percent Error (VAR),CPF Percent Error (VAR),PTTEP Percent Error (VAR),SCC Percent Error (VAR),TVO Percent Error (VAR),BTS Percent Error (CNN-LSTM),CPF Percent Error (CNN-LSTM),PTTEP Percent Error (CNN-LSTM),SCC Percent Error (CNN-LSTM),TVO Percent Error (CNN-LSTM)
2020-01-16,1.6893728422676189,3.6661320727349773,0.008954498564269,1.7498089644299937,4.308879798085913,2.7294981492082098,3.123139812371912,1.3103981218022105,1.0935904600537092,3.276660343607661
2020-01-17,3.277439840373951,4.9203842772631905,0.5560942999596162,0.9183803624202236,3.384915631680183,2.825652614414157,2.323184282715791,0.11946185965069599,0.3234090229151134,0.9369500532178298
2020-01-20,1.8178780196219928,,0.18122806895590854,1.4139403785136002,1.5027292783935295,1.7682161262042078,3.4491684918083276,0.5699501186973832,1.0991877151913023,1.6277158428205736
2020-01-21,0.008536249727748198,4.696785934168037,0.6421065452685053,2.909726833287777,1.7496778230555903,0.12357230419852798,2.3619889160649015,0.7471889696239307,1.064500435138993,0.23067744310969027
2020-01-22,0.9045597136459314,4.205918180955346,0.02611355436785102,1.2533972737211863,0.40158132351284836,0.7349086708228245,3.8137789612694344,0.9455139318624467,2.482484701661876,0.14369074607712304
2020-01-23,0.7999547767702789,1.5030421169578485,1.423159159597511,0.4939875547545294,1.1927794384320283,2.721104445448763,2.417853674232536,1.3115261762775268,0.08954527373520373,0.740371346021725
2020-01-24,1.4847960730480183,0.914225491519617,1.948781492266308,0.3352476266085474,2.835560034681892,1.646879058275599,1.3644355367197498,1.7780980548506848,0.2760581899906527,2.0037619223206637
2020-01-27,0.6738978345051864,0.09297611833801252,6.783683905819067,2.2506203287736315,1.0478209422614415,1.7088618592570741,1.206701177872848,2.647914497853228,2.1800874140447615,1.0061449460474585
2020-01-28,2.363794170564516,4.9816407305064505,5.62367100684516,4.784484824666043,0.7562052230741971,1.2982189947572162,0.8780436921427819,1.1782312315652432,4.61322210990356,2.1066720450129335
2020-01-29,5.6302792597144515,1.0936130743620138,3.43399255612958,1.9115988395233423,0.5666703759145757,4.218035511103098,2.58198164450824,1.6745420980323809,1.261893947266888,1.0698494211345533
2020-01-30,5.0111826663841015,0.32494558912374616,3.8956799196986385,1.936376357664405,3.921113029300748,3.4121271800893664,1.6319617300713907,1.3426122082888365,0.2273029267343575,2.242895015089932
2020-01-31,1.8522243998179648,0.4753506245385297,0.5658557376759967,0.17492908214496067,2.111008276903574,5.365164163105362,1.7701231780138822,0.41067539289719673,0.3067389384807762,3.3714305744959097
2020-02-03,1.7529537174057461,6.667930134862028,0.011688715373932838,0.27685109156704474,0.7331536849724246,2.6097866202269557,2.1127586583659315,0.19896888318577088,1.5551704323827114,2.4485728300005034
2020-02-04,1.0997936130169084,0.7826799601352966,0.7979711389579514,1.621007645310921,0.1945758037402178,1.4679108152929907,0.8797536720617628,0.8803162696934175,2.8383744851638397,0.27473009358385336
2020-02-05,0.20980643839482827,1.6279239491070057,0.47585726749536816,0.9687198349008554,0.9442647981645214,0.9828439576947186,0.8693052830089685,0.1200178120924097,3.830327333640687,0.08258295273659438
2020-02-06,0.07208769439954604,3.2800357180813977,0.6496153525690911,1.6206937255316127,0.3371916970447906,0.5568326578925269,0.17478830775396506,1.3307976415234912,3.471130377791889,1.1429914603084534
2020-02-07,2.742441979551333,2.7688490919812945,0.3178141920194659,1.135127421799642,2.240648467965763,2.1947362308270337,7.300561302814234,1.081133399422038,4.680024371740448,2.4574285365432766
2020-02-11,1.3389500178551288,2.015239616270701,0.30302560712465454,1.8127205069297019,2.0455314735510806,0.37334247067064935,2.0213778293152274,1.763835503342454,6.383452147320018,1.5309481338839555
2020-02-12,0.46076815580479946,0.3273265100290385,1.8227537328503134,0.11647637010469049,1.0135913305252235,1.2512052460915937,0.8519530715516646,2.606310360316437,5.9672623767737,2.613276440998742
2020-02-13,0.5990111925381935,0.3233864667424563,2.485883592810557,0.861124745253463,1.450074124681751,1.3927351270339812,0.8807727756399044,0.16120556266542044,6.416228235754043,0.7976544053839256
2020-02-14,1.5709376376292934,3.4426241837851883,1.9759088513917826,0.002905613521880717,1.3138926679387553,1.1822390559792768,0.39626344168224104,0.5253770467663035,4.3041968260058825,2.567338774939038
2020-02-17,0.006379453971764938,,1.9458468857879374,0.7212847575339884,1.035544428002251,2.8037434309748543,0.5013647884149556,0.16813183304091833,7.623286456228584,2.7059034312208707
2020-02-18,0.6987828956756457,3.814930671732141,1.316432826526306,0.8971148606176282,0.13308203616740472,2.005114826521128,2.6116328091091847,0.9063253033952736,4.32353758000928,0.826956755792304
2020-02-19,0.6527320301242833,1.8723983934781068,2.1478251756660716,1.4035907396397655,0.8842007755273064,2.8436468052573756,1.3504307031564406,0.4936887176633081,6.166210393776642,2.7636296919845518
2020-02-20,2.9688903321323092,3.1194632128066146,3.1395192089760355,3.061017142064818,0.9292085067286524,2.0306172459025866,1.270304285373411,1.2870837397905144,5.844387644628678,1.8257874995494183
2020-02-21,2.122225970339081,0.3306704413966701,0.621843270913467,1.8520927752338485,0.1275505651024858,3.1446703835368193,0.26358976067339246,0.1177610288369131,3.310834865192684,3.3402650166004038
2020-02-24,3.648563856435704,4.1048521267457465,4.821717224273264,6.42345265447075,3.4829654244997545,0.17179806352736895,2.3120331727653274,1.4910038844085272,2.378983486535998,1.1822568902180133
2020-02-25,3.7336143206967836,2.1181878039258812,5.762890371582593,6.252920364318593,6.355332463492716,0.2467196405931779,0.7691527523293642,1.1690614704400064,0.964078674487818,1.6120294337121663
2020-02-26,9.813599376264982,5.125982653036483,10.842158244852506,12.832167860384988,10.600140676826708,5.274926762984452,4.138378219923182,2.511199286637599,3.4133659402804883,5.086936232882986
2020-02-27,8.411531109062361,2.62881171200295,9.533497488050774,10.100002021039693,3.8913536360747294,2.813659818183807,0.4524100702545485,1.5395789309257784,3.3143828364510775,0.2831412681834197
2020-02-28,15.910166696078127,6.798817963858313,18.757254514121495,15.228333503301455,7.81856647064743,9.104283564683058,0.8160388335008437,5.851983850390196,4.617001706313725,1.83959312691639
2020-03-02,16.610469080917845,7.737817154558299,17.64899476617949,16.125853815401587,7.783836645080912,7.820060806260773,6.502782037428107,5.614061665394186,4.193570338327146,2.9245225570712035
2020-03-03,6.033575300579799,3.9517950524461525,3.14000948509868,3.7317268172231186,0.2542806906766014,2.371873740657861,2.3003822558290534,0.10748033307672288,1.6030796225062884,0.4942732083812844
2020-03-04,6.206076632120686,4.100582150882761,1.8836071202738638,2.4594626593912667,0.21518908382121613,2.859493011496263,0.3988663474985962,10.46587966394345,1.7733261705788952,0.3682023991679473
2020-03-05,7.307258546151115,2.0651262240441004,1.050754259811686,3.832318142454448,0.3300048605063193,6.269157448052345,1.2380329033076207,11.734746216940998,1.8167109026968595,3.5115599332508602
2020-03-06,5.638748463804485,0.011432710175871833,1.847966971958717,1.8519593580447444,0.8200717091477051,2.6828276876319794,2.697898504561631,10.370137424991348,0.5368785001411208,3.437787733385459
2020-03-09,2.712157259668113,14.270850067724023,45.42322243422297,0.32078199144300795,1.1828905706178303,2.211981562368695,1.7091714519161976,16.48143426944352,2.2865214778068768,1.4395443629289275
2020-03-10,5.315442520798798,8.983670886426005,54.441282928488675,2.2068839892307786,3.974019934219866,5.942344642357438,3.8098031086409017,20.87598879999685,2.2953616345224015,0.03399745623422757
2020-03-11,2.6271846627635482,11.488150358119409,51.375939496488435,0.6006622561948496,2.4202434371895767,3.438246773887548,1.0072138491536244,21.06048677251883,1.4369800231229004,0.23657277653041367
2020-03-12,12.823371589716553,26.21722455754042,21.757852558675417,12.682921956651033,4.650822598094687,7.47943370957564,11.080431455024145,39.61169117162953,11.76526078417515,1.1411373651140022
2020-03-13,9.832533350354547,25.35403302794737,11.003930696211054,10.275479527431402,4.7226889551841715,3.5810463169846334,6.0871045753029325,0.16205020159767156,5.79384523567624,3.3758671306281
2020-03-16,26.965605901962412,6.266791315913471,25.996886398514867,16.835092420489158,13.145788251322532,2.6284004251251707,4.846370925284494,6.334382011417011,10.80167831006444,2.1363067986564293
2020-03-17,26.6890874069779,8.895240913001338,27.442395909639046,14.317292478002091,14.310546826101236,9.017436020353106,6.315370901865397,6.949187875956518,12.757377440533165,3.683081830643378
2020-03-18,24.248771782602596,5.203934839900547,28.211918022980036,13.74369234013576,14.326085491713172,6.074942536660866,8.037358212694109,7.68619004079934,10.045804054353928,1.6935323881693536
2020-03-19,23.284016090195042,2.4232841438925576,31.476089079155027,13.476264404241556,15.321410680750516,1.4573123885544188,15.767359250104708,6.955439806906205,8.31488333723808,2.223911060522382
2020-03-20,13.762374540547906,4.470103149817968,14.056223980739347,0.4549409422658334,15.06284943252145,0.8076114021509296,19.772353712805334,8.697216602934276,5.100572267697868,4.3071524542927415
2020-03-23,11.685974582640307,1.8555099306468652,11.36469033334602,10.858233191978554,7.5317274504652225,2.9611670006915283,11.638130093439585,7.124203922093418,6.472999224869774,7.434685419135721
2020-03-24,15.665341301188981,2.999146942403404,2.3152186669686485,10.782499005260721,8.769603455564635,0.4254056108397052,3.5011919587939833,7.667996264529904,4.242227668489624,4.778240114081756
2020-03-25,12.730004743867006,5.115015247913376,8.66217137518993,2.313011549773506,6.128931085038845,4.572888676544886,4.6576609042220944,2.0482421420503463,4.859336706359103,1.975150190259779
2020-03-26,6.341635929093578,4.963908849557538,9.69953879152303,0.07170285725663783,6.155481697310536,3.1107950279386247,1.5513294004661342,3.1623211243093676,3.298102375587782,3.848866759642765
2020-03-27,5.024546155731311,7.957633135489682,6.764015984125736,0.12544366519480568,5.216118833775293,1.1130850073606342,1.8061842963673105,7.239783672575631,4.33043729562829,0.6434271329310763
2020-03-30,5.496159798790519,7.848014757544488,3.7163694386591,2.024981639934427,4.579797750385703,1.6547574197490418,4.294457104866891,3.783758445928563,0.5487039856491223,0.9701824550425434
2020-03-31,0.9595797070453528,8.95508978061541,10.666726522694802,2.804420613228893,0.42633655242793184,0.0571912094036566,2.3949031502714178,3.1708661148636503,3.6185424706184888,1.9974399287497921
2020-04-01,3.376520606821719,8.614444938079755,0.7457668357721716,1.7382733344240662,2.7125373517470326,2.2162524623238973,6.419810179740212,1.6462257469169492,1.2909558138547974,0.16520825321960333
2020-04-02,3.1087706114280285,11.861587398155155,11.404354730949356,1.8801258438616801,0.388869959680014,0.266604323334284,3.556567675230344,2.5153558652357004,1.021529486770699,1.9339259124709118
2020-04-03,4.450538060677448,0.1990654702641812,13.748598892925193,3.6373516822895433,0.43164344098768226,6.205841987914522,1.8774143919887003,3.7394998593753357,0.0441991285597816,0.04868847890444525
2020-04-07,8.788307023543208,3.432098344699386,21.612880406613623,0.8329095946155237,3.8231953080147076,7.0616156953848765,1.0494896560492133,8.285291086788336,2.4152988001458477,2.3220268352092135
2020-04-08,6.498579507959219,1.9493311910381228,19.23848675586799,1.746894429296747,5.392414396687387,1.85031211540694,4.588051535200707,0.6187680708156498,2.6165249569198736,5.092163551519686
2020-04-09,8.346591738988343,0.717691911702555,16.00453319835683,1.9153824499094352,7.48024098864578,1.821714101523969,3.1989645422368707,0.884450923225347,0.26689352051591486,4.853023686638621
2020-04-10,10.639380249900737,,15.610650006109902,2.9116391737195535,7.22316922758734,6.208985912925721,4.198829110407646,2.9741642455743866,1.385883605012992,5.652525837723579
2020-04-13,4.884684254641878,2.007141558647252,1.3032393707298728,1.137456228997443,0.9934210512743997,9.037855435040228,2.7278304602217607,1.8607063421532635,0.4212116513784338,5.525029881347549
2020-04-14,7.312017736830445,5.967304381566736,2.746907196687277,1.0380047902816807,3.7530268485098848,6.819508913028803,2.7701280404993724,4.426424372079913,1.3245033443871421,3.8485601208952462
2020-04-15,5.872670671260249,4.038493960430232,0.346804608450933,0.5190048067575342,2.0022527055805748,1.029017029864124,3.0231882367960417,0.19016444159942406,0.28430559539562245,4.138888538151654
2020-04-16,2.075560848560373,2.0950849106625955,7.294760967599342,4.158189262731624,0.9407808672238261,2.297272109262597,1.4603920943661997,4.293967011157345,2.538553697369107,0.03037540287932488
2020-04-17,6.010743791965998,3.6338174282783458,4.160252852818088,1.2468272570184638,0.4407810715240541,1.7634657828161302,0.1282125610533874,2.824006824410292,0.11690170984937232,0.21035399284240575
2020-04-20,9.270486080404835,6.48209704151528,1.4373385306306845,0.05002660230785462,0.05947605631937296,0.8953951549983461,2.1422754769133516,1.8869008748648524,1.3775388862329152,0.057013855845186895
2020-04-21,4.994320576472835,4.845752591412563,4.231066063115494,0.6347312079668364,0.1691692827644738,0.5013314590881529,2.3243041135943203,3.3602258461734933,3.5076915062138267,1.415650168036927
2020-04-22,0.502428304810317,7.4925398269576755,8.937809855867824,3.0318101554195493,3.0024404424045206,1.4821833945226657,5.211010615003662,4.31096279681122,0.6116775452004121,2.6183611470265924
2020-04-23,1.160242042410602,7.495927615460558,0.9961907614326188,2.701540292893536,4.000800065274957,3.2718137188373158,0.9537988826268616,1.0026423496498837,0.1278015071871585,1.2969775311543876
2020-04-24,3.904033697204755,6.642089791635451,3.8178602510890656,1.5054044388363972,2.7335149189741377,5.087511921463729,0.18741857894952446,1.3548355787347357,2.5482264454731713,1.2062511271091416
2020-04-27,1.7856076966923724,4.193899849820517,0.5146262384628277,3.504511738722011,2.2259889767706458,2.3508943869540286,0.08675702639632313,2.792462029733879,0.34121791681851626,0.24944409609188664
2020-04-28,0.16071836157292219,3.3509762548587054,6.603768177904945,5.692032273706482,1.866748903850827,0.45672586761133477,0.32983929223819686,1.1579133104066484,0.8353967477405333,0.9832971521267742
2020-04-29,2.8242700347897935,0.928278814775731,4.404125297658474,5.979968514136186,3.0282383443982432,2.721060221239001,4.010477983755924,4.229443123625687,1.8064264325106352,0.40076512076746595
2020-04-30,0.08703279294403116,0.8991716095400537,14.021403125924323,7.740243277818617,2.552606395321015,0.19868962018440042,2.5014743284080896,9.940975031281353,2.1848731932230114,0.8600003341960032
2020-05-05,0.5053473880985159,0.8211941479876645,0.3542427669140235,1.345599417603961,1.7808345850913792,1.445137450625617,0.4690474566004953,9.040371082042306,0.22683880619285882,2.488867741830597
2020-05-07,0.537086589223866,0.4243819504765082,9.506660503631355,3.595970848668965,2.9304995011930335,0.28773968430938063,0.832558979575124,1.1625984851299314,0.13295517646228072,3.7502019302842893
2020-05-08,0.23147004815406588,1.7482816624076258,5.737859312597491,2.2169673948272557,2.6034713482581284,0.6647031747117649,1.4310988232779538,1.4914734498832354,1.175602332632687,3.8515560536143703
2020-05-11,0.08304230499460524,2.053061683698249,1.937882849069925,1.2204200408561885,1.8605616236060156,1.7622281773461639,1.0755724744520652,0.16162859439452615,0.7334519349756323,3.9607437844345403
2020-05-12,0.006293842701404547,5.640629849539257,1.4927061798326495,0.6588830831264086,0.14743454674010087,2.2786717829076255,0.4854208913241435,1.3722251258140405,0.5980028402054842,1.9373309705534396
2020-05-13,0.0014764552886275093,3.7043553572548107,3.681021054516811,0.709896597100494,0.04824085231184905,1.8190910422803825,0.49263470267020676,1.914078901855551,0.27261930404521645,0.9541861729039213
2020-05-14,1.9018126042114665,4.451836796959279,1.650505718663004,0.12132777134142562,0.5685349119844031,0.9623366612971622,3.532436368418748,3.533422987287052,1.3282370012317741,1.3360861347121045
2020-05-15,0.935692719148702,4.269765347246115,0.5512736234911363,1.1475881630780922,0.24595142518229163,0.9707844180077946,4.5320702326744104,4.569297217232971,3.0925670408960397,2.9375522363861344
2020-05-18,1.1376924441041765,5.687935379882765,3.1118866696849734,0.7486199749131052,2.439732113785588,0.004265924008748719,2.6022051524093346,2.523031348917388,0.19791056049719408,0.9608467349655527
2020-05-19,3.649466302122759,4.902550375021763,5.42427975555578,0.3109764809533605,5.328291636456267,2.294305438487796,0.5979634025396141,2.395135963804914,0.3302247261964806,1.9872558678287362
2020-05-20,2.826150968248811,0.5170442060429258,5.866312274910646,0.556364000092811,6.279156513370275,1.6708701635632972,1.4613694934520869,1.7107920581798028,1.2401476713352888,1.9889383319018854
2020-05-21,3.466659721126894,0.6237204916321962,6.484122028372184,0.6296958844828676,4.417270170693476,2.3424423418047375,1.4811814483635481,0.4927802113185659,0.6354683494730914,0.5983175291428839
2020-05-22,1.3498246589078866,2.444721420938451,2.090807505596354,0.03959311183163729,4.33811008894375,0.2379993548129677,1.615975466401328,5.457772412287111,1.2190983544025842,0.948154004446555
2020-05-25,3.5813832920955093,,3.852940617356511,0.8309268398651364,5.14707564071132,2.5484087456138997,0.6033206883256442,3.2213149651507873,2.1112480431083958,1.6264888780750528
2020-05-26,0.44354780744001177,0.009482633401549695,1.6136482395868992,0.3302659167577221,6.23493607948111,2.749882512214763,0.21461957571781926,4.798024462100836,2.7283609395541473,6.680967181356179
2020-05-27,1.1104377935956662,7.085383387831374,0.5484964777348345,0.729090583642113,5.1399792372419695,0.8721907127495889,2.7978041326584786,0.9692274613530467,0.8505833234217436,3.657773072838115
2020-05-28,0.8824024684171885,6.442572161738013,2.4907770087437715,2.933190997862177,3.1739772080623383,1.6347729178571413,2.473231618982739,1.0420801745629629,3.3471432794301723,2.598794744670447
2020-05-29,0.9576288138199194,7.035770814143559,2.9108188288428205,0.9518201571741488,2.0521328287692104,2.1422926589495086,1.4693693987331813,2.1231190451149433,1.5105795355277098,0.7644329367945368
2020-06-01,0.8990059998407048,0.5354054214945139,0.1731204879681944,1.4421676236050869,1.7289521699902592,2.651210575012959,3.7434275202681957,0.5563332466292407,2.470408141465841,1.2136498779902896
2020-06-02,1.1217589034174853,2.4434749791226644,2.843321329493551,2.0418209665561635,4.261556741372152,0.34629792657517794,3.9372357063339845,2.480566611646656,1.443961089106656,3.840733967984505
2020-06-04,2.5743450571057718,3.2652816295104823,7.179991513528569,3.9868928357924416,5.8375125157002055,0.4914281973607929,5.402910741978409,6.944698294096363,1.8752792294630793,5.137169028924503
2020-06-05,1.1133243367384635,5.741116484200204,6.404927457284527,3.2911542519019217,0.049586691477530254,1.3826554622184557,6.879650368443771,10.312470940872656,3.7635426582208935,4.606626056806379
2020-06-08,0.48022537385997294,5.053940811322272,9.123339604918934,1.9667753211487145,0.5899748459628121,1.5874387368160245,5.405886605162106,5.905766167571177,1.9854375510248503,2.21889786462511
2020-06-09,0.2977422003266111,3.3033585541876485,3.557551654980167,2.8030376667396983,1.4910565337504897,0.12877002269445914,1.6490296787948653,1.153293824298122,3.005811892657123,2.0729967292527136
2020-06-10,1.8470195532739813,1.8565317026252839,4.417895599049738,3.4531391770727433,0.09336011383290574,0.31531369889300825,0.5096045791932372,0.050352178112000864,3.325681139258372,2.9739753450925765
2020-06-11,3.1021943845513014,2.0758971616858486,1.9147578899509994,1.2069067676483254,0.3853132238005796,1.00519682962401,4.547812102134384,4.878011841652059,1.0627541496865853,3.749990508162635
2020-06-12,3.1855418056659333,1.8064368029673123,1.0244692939980256,0.290651862232535,2.5564482286154675,1.5451830601902257,3.6659722784759805,8.47668343312742,0.761470169777496,1.812198877844284
2020-06-15,6.928212774384853,0.8203252259202644,6.340690435384115,0.34071196118468544,1.7533122463384831,4.147151036018891,4.686846759023615,11.408120185490564,2.6537600121057805,1.7268864070861822
2020-06-16,2.3611429448273578,0.02307356041028488,6.757321329993918,2.1303375481942957,0.19677834936787392,1.9947460893213864,5.791733387018607,6.560611688678057,0.958050759150393,1.8726915675608384
2020-06-17,1.6272496115232318,1.6717413288837881,6.01282291359521,2.347026091925319,1.3181340955264838,1.0517852737952713,0.8238300290658619,0.6520179094559236,0.1835874757810953,1.4136134155808917
2020-06-18,3.2656505207251842,2.2198744176666,6.283267717579349,1.4404849432663651,0.4575069964711008,0.27611552533390055,1.2673779411102832,1.7347082144934043,0.21289995363873274,2.4427334819878594
2020-06-19,2.589218188290138,2.294904350221597,7.216130168995216,0.6106116956648352,3.2617585825081092,0.23967292706995733,1.3305854720032448,1.6291494957843642,2.8357986313679358,1.389426249288285
2020-06-22,2.152691589779609,1.4003505741641311,6.8801271217879485,0.528446039415507,4.026155139816109,0.9900417317323736,2.5336339658588063,1.5856526925785313,2.301400904193706,0.7713218556249224
2020-06-23,1.7966319979229803,2.347118480296691,7.530677368806193,1.1828167210916551,1.116662805502663,1.3088079619665727,1.529339118957948,1.81837230101476,2.4090108024995645,2.2265733919146546
2020-06-24,1.9999827796442837,2.8698776019082017,4.641648325731856,0.8970521343962543,2.928539897805964,1.3255775621686747,0.10774554591135926,0.6709539264086178,4.750949161883257,1.256126772429807
2020-06-25,1.6046200315153636,4.793225375713276,1.127896587567704,1.6495945994609813,1.8494438333523944,3.136199501107368,0.9945388862165632,4.572199300596713,2.2457631817221,2.9586934322913665
2020-06-26,0.8509992569043097,1.44948040803124,0.6093580003341631,3.64967884379451,2.835166979507084,0.9181102007597333,0.47192977505437894,0.22210344633225237,1.254442945412751,2.8513333775197616
2020-06-29,0.04943605192113267,1.5832921112987814,0.49296909924021515,2.9357735030733982,3.0272406728228054,0.03425404995105804,0.18870966556873386,0.8588222846169018,0.31107560596780703,2.96674742871635
2020-06-30,0.15579060931437277,1.6764093834662768,0.631983540791137,4.077913135430433,2.36545476300925,0.24700916974357265,0.4220650064389733,0.9067254345424417,1.6625498895824504,3.513847738699631
2020-07-01,0.18752715890661772,1.2038619603980667,2.8347817460309606,5.362537683634508,1.4558635328902776,0.7135744186525005,0.7798527098060012,2.8838434996237905,0.8167614418095313,2.2121256706428305
2020-07-02,3.3204833009888564,0.33812143997843125,3.0151987600178103,9.704167245511766,1.3261754420836955,2.4614526478208782,0.3390879004379369,2.9400633788832087,4.050640634347748,2.9237356211231
2020-07-03,3.5367702619250143,,2.990005931067629,9.72136155271987,5.661775459379831,3.7116827228517426,1.3007826604707964,3.1302477360315097,4.1140742156161085,5.489442598661268
2020-07-07,1.709263548946366,0.31227326219514817,0.4271393713129009,2.594486900874014,2.7181159940290103,2.087762170235261,2.9407111992271,1.545902465103038,1.9251769586492384,2.41968438123916
2020-07-08,1.9352497456319295,0.43590838578333213,3.5063590756738185,2.4643932022190023,2.5309602159864166,1.7579301680119865,0.9127269869719918,0.6646853974766873,0.1371761718697527,0.03132603250955669
2020-07-09,2.126966371215709,0.5310356849894081,3.379883264451193,1.4266592721233533,0.6920278847317909,1.6019082529729882,1.3501696862967805,1.915291277164265,0.820134399441827,2.5945342294168015
2020-07-10,3.3083648977313542,0.2871267478147979,4.517509304711799,1.1385450997062916,0.5004443914184489,0.1626856487403635,1.9974693682368267,1.436371469961256,0.6685061368306582,2.0159428913895088
2020-07-13,3.492025228265389,6.627756336789636,3.957693332949154,1.7300559570490999,0.3423727227042478,0.08100257316761479,4.604525861520911,0.6846702395655718,0.8912281400473768,1.9854434751202212
2020-07-14,5.521398924813757,0.00710894308372609,3.5827267284669193,1.1267281408646195,2.104529337103033,2.5730463493663995,3.8611350057218363,0.02498906686554265,0.014638633226906044,0.8142922339519376
2020-07-15,4.743330530768362,3.071831550160489,0.5909772848706718,0.7031880372676955,0.4663962083218241,0.5664227228460457,6.801076462223733,3.2015998879717165,1.8680935984466753,2.3801240473160434
2020-07-16,1.4427505181840887,1.2637074769680816,2.745098263934502,0.1912776475220068,1.9790300866070667,0.9321186482720387,5.436254001653163,0.028021164687642812,1.9958083184265345,0.30800056905827694
2020-07-17,0.32787528239276553,1.2261588426610717,2.6330456786527394,0.09454103097190918,1.4936751738492333,1.7794492016227736,2.223595621386434,0.908898931683035,0.6367860029295717,1.2774690415769867
2020-07-20,2.400987081771787,2.6885559837760913,2.6460581772505787,0.8666506584317979,0.24896189362549867,0.0730866765199492,1.0573091166354966,2.1457040894917796,0.6935969448673661,0.30072382548442506
2020-07-21,2.051377777926366,2.1571561250929365,0.3083616030302459,0.9878782586577333,0.2536808514127105,0.022135140085748996,1.4417990524250275,2.842291071546067,1.7232111788566828,0.19735904919209263
2020-07-22,3.132645538862781,1.3285319658114014,1.7159794487292552,1.1134771374246766,1.4473425280356316,0.4290545250992451,1.3629499698363747,0.3479398184645015,1.2108803944382887,1.4856704306065258
2020-07-23,2.86525273267592,2.9541952248148506,0.5366971996281591,1.8585921452048115,0.3536092007140825,1.9673590722533132,0.28085128369011936,1.1267678998178543,0.15622900415026875,0.8492232096945754
2020-07-24,4.686554055099255,5.6315913255281425,2.043482112531618,0.07472181542298387,0.662605112157863,1.9761768788293121,1.7404331952477308,1.1718475051898447,0.7440214352521243,0.9657397156261479
2020-07-29,2.106875670509685,3.549316572839774,1.7113381034551938,0.2722592531289771,1.8993793210281045,0.3984734175529044,0.5065613455935126,4.394365645181247,1.2670841782558704,0.7829642967375556
2020-07-30,1.5564693074607228,5.853121939572533,4.431721330588415,3.152247843852993,0.8633064020076977,1.256491190039784,1.3839440811854153,0.5999809543640918,1.2775699694876526,1.3250028232004996
2020-07-31,1.9794091491760104,3.0615465947893563,3.007329362494801,1.0478567321963426,2.554292331917492,1.4719228218462128,0.07235523934487069,2.295437017264617,0.5051177845440666,1.4999597087737884
2020-08-03,0.1572782729170423,5.399436828309961,6.5146650880108945,3.68070650098016,4.0407494898269345,1.7308374142926826,1.6745821736758586,1.518959343348529,1.835916770805146,3.829181235239433
2020-08-04,0.30102784541664435,4.623470124417904,5.756040710009653,4.036030790743075,2.518839394953367,1.5670250501668321,0.5641673452072599,0.7725187315970347,2.337854978154265,0.9119679159913032
2020-08-05,0.026728317249516503,0.28038763082666984,0.32995457192525124,2.0486799677560388,2.189056026366978,2.1275256767455284,0.23030011803077205,4.166838544948837,1.3357968718709523,1.5666129338725576
2020-08-06,0.25075943385526767,0.6971338195992248,1.9362902601514316,2.299879741273426,3.0288972666977587,0.7788349792053213,0.9877048426431022,2.702566813432273,1.3163602955303926,1.1463059612768611
