Date,Forcast,Actuals
2020-01-02,12.749620775331053,12.666060447692871
2020-01-03,12.597998679475282,12.571538925170898
2020-01-06,12.649866760168592,12.382493972778319
2020-01-07,12.545665875917237,12.760584831237791
2020-01-08,12.734559023801864,12.666060447692871
2020-01-09,12.642752604457854,12.855108261108398
2020-01-10,12.778482987141281,12.666060447692871
2020-01-13,12.676331614206553,12.760584831237791
2020-01-14,12.55408793430118,12.666060447692871
2020-01-15,12.726129312795898,12.666060447692871
2020-01-16,12.504228319042731,12.855108261108398
2020-01-17,12.675569830468703,13.04415225982666
2020-01-20,12.62780216379447,12.855108261108398
2020-01-21,12.650408704946479,12.666060447692871
2020-01-22,12.666806186865323,12.760584831237791
2020-01-23,12.505307338748125,12.855108261108398
2020-01-24,12.736365042599544,12.949629783630371
2020-01-27,12.427076670874811,12.6431303024292
2020-01-28,12.613216266216597,12.45156764984131
2020-01-29,12.577494522301158,12.068443298339842
2020-01-30,12.579282453083145,12.164223670959473
2020-01-31,12.615013936699341,11.972661018371582
2020-02-03,12.285121923714172,11.972661018371582
2020-02-04,12.537158247305207,12.355786323547362
2020-02-05,12.139509223226028,12.260005950927736
2020-02-06,12.328273667922069,12.260005950927736
2020-02-07,12.27196776214771,12.547348976135254
2020-02-11,12.309656925616245,12.355786323547362
2020-02-12,12.295772982185852,12.45156764984131
2020-02-13,12.089256541472707,12.260005950927736
2020-02-14,12.308033874054232,12.164223670959473
2020-02-17,12.009361776155615,12.355786323547362
2020-02-18,12.01417875387331,12.260005950927736
2020-02-19,12.004431400493381,12.355786323547362
2020-02-20,11.823379407411778,12.068443298339842
2020-02-21,11.967237570377677,12.355786323547362
2020-02-24,11.665242843134791,11.685317993164062
2020-02-25,11.714147967718965,11.685317993164062
2020-02-26,11.595873911565349,11.014848709106445
2020-02-27,11.423245368253511,11.11063003540039
2020-02-28,11.390662590753763,10.440160751342773
2020-03-02,11.153317214370205,10.344380378723145
2020-03-03,11.276107013210932,11.014848709106445
2020-03-04,10.699879880042658,11.014848709106445
2020-03-05,10.414087145010548,11.11063003540039
2020-03-06,10.626126691746336,10.919066429138184
2020-03-09,10.30288898145755,10.535942077636719
2020-03-10,10.180129097412006,10.823286056518555
2020-03-11,10.081202261121057,10.440160751342773
2020-03-12,9.98568292870955,9.29078483581543
2020-03-13,9.096605476110796,9.434457778930664
2020-03-16,8.45369756878226,8.237191200256348
2020-03-17,8.97997464661362,8.237191200256348
2020-03-18,8.88999581254754,8.380863189697266
2020-03-19,8.551587126942493,8.428753852844238
2020-03-20,9.124431105483218,9.051331520080566
2020-03-23,8.382490616541219,8.141409873962402
2020-03-24,7.935571924792355,7.901956558227539
2020-03-25,7.860513616594473,8.237191200256348
2020-03-26,8.259354362630674,8.524535179138184
2020-03-27,8.477007455467572,8.572425842285156
2020-03-30,8.336376611917096,8.476644515991211
2020-03-31,8.711112989963304,8.716097831726074
2020-04-01,8.335609958328867,8.524535179138184
2020-04-02,8.4540454152379,8.476644515991211
2020-04-03,8.951828998502009,8.428753852844238
2020-04-07,8.990776670447048,9.673911094665527
2020-04-08,9.259890863624157,9.434457778930664
2020-04-09,9.497680092085112,9.673911094665527
2020-04-10,9.252926977582256,9.865472793579102
2020-04-13,9.496594115450605,10.440160751342773
2020-04-14,10.174439720783568,10.919066429138184
2020-04-15,10.644358715872222,10.535942077636719
2020-04-16,10.484036284467997,10.248598098754883
2020-04-17,10.538328854957115,10.72750473022461
2020-04-20,10.916222287434707,11.014848709106445
2020-04-21,10.428543643706924,10.481088638305664
2020-04-22,10.833409090354799,10.675183296203613
2020-04-23,11.024455407799834,10.675183296203613
2020-04-24,11.116299394561054,10.57813549041748
2020-04-27,11.025473902221947,10.77223014831543
2020-04-28,11.016411806359628,10.966325759887695
2020-04-29,11.16503755284652,10.869277954101562
2020-04-30,11.182594059155555,11.160419464111328
2020-05-05,11.124804240401438,10.966325759887695
2020-05-07,11.289859470681094,11.257467269897461
2020-05-08,11.279039358831973,11.354513168334961
2020-05-11,11.249758339889155,11.451560974121094
