Date,Trend(VAR) Percent Error,Trend(CNN-LSTM) Percent Error
2020-06-23,1.00959211873545,1.3393286240431517
2020-06-24,2.259439302380635,0.9447103458171591
2020-06-25,1.7064887212558728,1.0984947113267334
2020-06-26,1.3602638082254053,1.0799785068625396
2020-06-29,0.880682471500055,1.1210760084880045
2020-06-30,0.5279079890164166,1.1254503232311894
2020-07-01,0.19038731945977214,1.0868180694755238
2020-07-02,0.41560577419481065,0.5348884460614525
2020-07-03,0.644114754150397,0.1990420621151036
2020-07-07,0.623478049600297,0.9388173361190923
2020-07-08,0.4679011418591797,1.3159009342476042
2020-07-09,0.17334539386394746,1.5381655876586728
2020-07-10,0.31405140207226784,1.59805378545366
2020-07-13,0.7755932627162103,1.6892828586281101
2020-07-14,2.035031944859607,0.9860270986790683
2020-07-15,3.2425024728821015,0.5226862272705436
2020-07-16,3.2149816045791124,0.0889766103733419
2020-07-17,2.9915035927708344,0.08556603425536236
2020-07-20,3.035608841058791,0.13900413777661244
2020-07-21,2.8556742933672723,0.1601857015256739
2020-07-22,2.8023033100471464,0.20976258264797004
2020-07-23,2.421691189273917,0.11838926545080146
2020-07-24,2.3984507917845246,0.4760572787650892
2020-07-29,1.8944132773044686,0.2855370251537954
2020-07-30,1.634413577703342,0.36927084662831955
2020-07-31,1.010409723947713,0.1713565428773841
2020-08-03,0.7384743405988377,0.41837284784916656
2020-08-04,0.243317729180799,0.5786719149332037
2020-08-05,0.17446395953696767,0.5966062011990394
2020-08-06,0.8763509740777655,0.42625457151198204
2020-08-07,0.35161618185234267,0.7957443150766087
2020-08-10,0.3332584669228419,1.448145450579336
2020-08-11,0.1692641852543638,1.3157479310877587
2020-08-13,0.7349605857041844,0.4500675982029782
2020-08-14,1.2007471119691577,0.021323472546167743
2020-08-17,1.4179095701142965,0.05235107659593998
2020-08-18,1.8861540080809966,0.4946189602810412
2020-08-19,1.7321538856831349,0.6717983638497316
2020-08-20,1.7466144759805866,0.9961721995567931
2020-08-21,1.1488614075720642,0.5515013815589324
2020-08-24,0.04029033713381235,0.2626515735720755
2020-08-25,0.821664184854343,0.6809551841004725
2020-08-26,0.8865850615437052,0.4223457933752117
2020-08-27,1.544768096511166,0.766014546811525
2020-08-28,1.3094945152897912,0.5377112080125338
2020-08-29,,
2020-08-30,,
2020-08-31,,
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,,
