Date,CPF.BK_forecast,CPF.BK
2020-07-02,31.51382438607211,31.62074089050293
2020-07-07,31.521997771393877,31.62074089050293
2020-07-08,31.48290342931441,31.62074089050293
2020-07-09,31.452823472516318,31.62074089050293
2020-07-10,31.283620709828302,31.373703002929688
2020-07-13,31.139641836933276,33.349998474121094
2020-07-14,33.10060922313377,33.102962493896484
2020-07-15,33.04388874966266,34.09111022949219
2020-07-16,32.92855204983488,33.349998474121094
2020-07-17,33.185085213434874,33.59703826904297
2020-07-20,33.17455164548148,34.09111022949219
2020-07-21,33.35571175706452,34.09111022949219
2020-07-22,33.39444490433311,33.84407424926758
2020-07-23,34.080888631163425,33.102962493896484
2020-07-24,34.44528998407985,32.608890533447266
2020-07-29,34.53369549700488,33.349998474121094
2020-07-30,34.77902395689343,32.855926513671875
2020-07-31,34.371024216767836,33.349998474121094
