Date,BTS.BK_forecast,BTS.BK
2020-01-02,12.476174838475748,12.666060447692871
2020-01-03,12.65546685270375,12.571538925170898
2020-01-06,12.602473167872557,12.38249397277832
2020-01-07,12.413515617408706,12.760584831237793
2020-01-08,12.77040210288009,12.666060447692871
2020-01-09,12.672266300829971,12.855108261108398
2020-01-10,12.842901638674286,12.666060447692871
2020-01-13,12.672457885117641,12.760584831237793
2020-01-14,12.801185742821769,12.666060447692871
2020-01-15,12.668406206424072,12.666060447692871
2020-01-16,12.685414412627505,12.855108261108398
2020-01-17,12.82017925113115,13.04415225982666
2020-01-20,13.014048359764429,12.855108261108398
2020-01-21,12.922776816840466,12.666060447692871
2020-01-22,12.670872172035875,12.760584831237793
2020-01-23,12.812787429930962,12.855108261108398
2020-01-24,12.849222094146807,12.949629783630371
2020-01-27,12.914833940255248,12.6431303024292
2020-01-28,12.657277256832142,12.451567649841309
2020-01-29,12.474418571568533,12.068443298339844
2020-01-30,12.139613659895932,12.164223670959473
2020-01-31,12.187748951057635,11.972661018371582
2020-02-03,11.972097186695645,11.972661018371582
2020-02-04,11.992127236100139,12.355786323547363
2020-02-05,12.309202761529724,12.260005950927734
2020-02-06,12.33299635124652,12.260005950927734
2020-02-07,12.169251666361895,12.547348976135254
2020-02-11,12.51003004130906,12.355786323547363
2020-02-12,12.379307205535655,12.451567649841309
2020-02-13,12.421149972243251,12.260005950927734
2020-02-14,12.293463020588485,12.164223670959473
2020-02-17,12.175857901014464,12.355786323547363
2020-02-18,12.299538858310815,12.260005950927734
2020-02-19,12.298719227076647,12.355786323547363
2020-02-20,12.319831479092832,12.068443298339844
2020-02-21,12.11561123805271,12.355786323547363
2020-02-24,12.3267799855293,11.685317993164062
2020-02-25,11.762238136502583,11.685317993164062
2020-02-26,11.685671235405154,11.014848709106445
2020-02-27,11.066231317660913,11.11063003540039
2020-02-28,11.171216520916136,10.440160751342773
2020-03-02,10.526690826694596,10.344380378723145
2020-03-03,10.346399673265712,11.014848709106445
2020-03-04,10.947750935953634,11.014848709106445
2020-03-05,11.013993023122906,11.11063003540039
2020-03-06,11.088917945153568,10.919066429138184
2020-03-09,10.976635706065816,10.535942077636719
2020-03-10,10.472133637436844,10.823286056518555
2020-03-11,10.71403819946432,10.440160751342773
2020-03-12,10.478740621524807,9.29078483581543
2020-03-13,9.244688062616389,9.434457778930664
2020-03-16,9.523687523149153,8.237191200256348
2020-03-17,8.29890173511723,8.237191200256348
2020-03-18,8.077720513805158,8.380863189697266
2020-03-19,8.11477341783284,8.428753852844238
2020-03-20,8.501561389874645,9.051331520080566
2020-03-23,9.068911654540072,8.141409873962402
2020-03-24,8.460313266367484,7.901956558227539
2020-03-25,7.938839728162027,8.237191200256348
2020-03-26,7.897110844440833,8.524535179138184
2020-03-27,8.742514632999423,8.572425842285156
2020-03-30,8.57772380457039,8.476644515991211
2020-03-31,8.698284364111283,8.716097831726074
2020-04-01,8.867603787981352,8.524535179138184
2020-04-02,8.534581822451038,8.476644515991211
2020-04-03,8.508169402321752,8.428753852844238
2020-04-07,8.430351845768747,9.673911094665527
2020-04-08,9.610743107787425,9.434457778930664
2020-04-09,9.505982885243773,9.673911094665527
2020-04-10,9.649113480453314,9.865472793579102
2020-04-13,9.875237587872457,10.440160751342773
2020-04-14,10.48041980784292,10.919066429138184
2020-04-15,10.71935337169129,10.535942077636719
2020-04-16,10.594767900019901,10.248598098754883
2020-04-17,10.247520124370627,10.72750473022461
2020-04-20,10.448893840676115,11.014848709106445
2020-04-21,10.82338170624547,10.481088638305664
2020-04-22,10.51228472309522,10.675183296203613
2020-04-23,10.748627551942286,10.675183296203613
2020-04-24,10.874501202826012,10.57813549041748
2020-04-27,10.576200178429476,10.77223014831543
2020-04-28,10.689222544612141,10.966325759887695
2020-04-29,11.059482425367637,10.869277954101562
2020-04-30,10.95910246939164,11.160419464111328
2020-05-05,11.099471309223373,10.966325759887695
2020-05-07,11.069906674815709,11.257467269897461
2020-05-08,11.266418857242973,11.354513168334961
2020-05-11,11.31776807453439,11.451560974121094
2020-05-12,11.414094298766614,11.451560974121094
2020-05-13,11.36562233641084,11.451560974121094
2020-05-14,11.478227866518218,11.257467269897461
2020-05-15,11.250966717918645,11.354513168334961
2020-05-18,11.300396026556236,11.354513168334961
2020-05-19,11.259116605943102,11.645654678344727
2020-05-20,11.570132300309501,11.54860782623291
2020-05-21,11.501146418145398,11.54860782623291
2020-05-22,11.509358461344382,11.354513168334961
2020-05-25,11.390618280608985,11.645654678344727
2020-05-26,11.553258350378046,11.645654678344727
2020-05-27,11.66220866739046,11.54860782623291
2020-05-28,11.532950678617572,11.74270248413086
2020-05-29,11.775160781197615,11.74270248413086
2020-06-01,11.779180797857778,11.74270248413086
2020-06-02,11.83934504805785,11.54860782623291
2020-06-04,11.612432883746038,11.451560974121094
2020-06-05,11.483191755813806,11.645654678344727
2020-06-08,11.70107127357923,11.645654678344727
2020-06-09,11.650754731043339,11.54860782623291
2020-06-10,11.689018480556584,11.451560974121094
2020-06-11,11.522564628627498,11.354513168334961
2020-06-12,11.381558414107255,11.354513168334961
2020-06-15,11.287615564263751,10.966325759887695
2020-06-16,10.961650339766265,11.257467269897461
2020-06-17,11.248842238839913,11.160419464111328
2020-06-18,11.141298689346534,11.354513168334961
2020-06-19,11.286770762053218,11.257467269897461
2020-06-22,11.195859350679477,11.160419464111328
2020-06-23,11.22580211672363,11.160419464111328
2020-06-24,11.085811377448804,11.063371658325195
2020-06-25,11.053947999299323,10.869277954101562
2020-06-26,10.82190595920747,10.869277954101562
2020-06-29,10.900459026381851,10.966325759887695
2020-06-30,10.966630378570759,10.966325759887695
2020-07-01,10.930821819563997,10.869277954101562
2020-07-02,10.853351407465317,11.257467269897461
2020-07-03,11.216166451298525,11.257467269897461
2020-07-07,11.301081874847101,11.063371658325195
2020-07-08,11.054436352858787,10.966325759887695
2020-07-09,11.050969696684064,10.966325759887695
2020-07-10,11.016408491940904,10.869277954101562
2020-07-13,10.857117767752007,10.77223014831543
2020-07-14,10.722139874346606,10.57813549041748
2020-07-15,10.621356330320403,10.675183296203613
2020-07-16,10.712172508228967,10.57813549041748
2020-07-17,10.537983968708815,10.675183296203613
2020-07-20,10.637577557770541,10.481088638305664
2020-07-21,10.540740913523063,10.57813549041748
2020-07-22,10.642228067879213,10.481088638305664
2020-07-23,10.46426306177471,10.384041786193848
2020-07-24,10.445342935145991,10.189947128295898
2020-07-29,10.23564332715778,10.43608283996582
2020-07-30,10.429927879821715,10.337628364562988
2020-07-31,10.301773363225047,10.337628364562988
2020-08-03,10.310919982102023,10.140721321105957
2020-08-04,10.118577502007605,10.140721321105957
2020-08-05,10.105758017092429,10.140721321105957
2020-08-06,10.111243703495537,10.140721321105957
2020-08-07,10.096243452637026,9.943814277648926
2020-08-10,10.00624252726363,9.796133995056152
2020-08-11,9.817137878484033,10.43608283996582
2020-08-13,10.316398204702871,10.73144245147705
2020-08-14,10.6509276600483,10.43608283996582
2020-08-17,10.5183897634212,10.239174842834473
2020-08-18,10.2517934445922,10.43608283996582
2020-08-19,10.425533816419726,10.140721321105957
2020-08-20,10.23546562205234,10.140721321105957
2020-08-21,10.039813220010107,10.239174842834473
2020-08-24,10.276690383384267,10.239174842834473
2020-08-25,10.283886545584462,10.239174842834473
2020-08-26,10.141358930733263,10.53453540802002
2020-08-27,10.38882988780075,10.337628364562988
2020-08-28,10.379503950914355,10.43608283996582
2020-08-29,10.393435837966198,
