Date,Actuals,Forcast
2020-01-02,118.88854217529298,114.74057989829817
2020-01-03,121.21969604492188,116.12446866112441
2020-01-06,124.48330688476564,116.8629298550004
2020-01-07,124.01707458496095,118.21980720510328
2020-01-08,124.94953155517577,118.97223143804513
2020-01-09,124.01707458496095,119.64682595987688
2020-01-10,122.61838531494142,120.36663565493654
2020-01-13,122.61838531494142,120.92631494091984
2020-01-14,123.08460998535155,121.50440906404037
2020-01-15,122.15215301513673,121.81251698515916
2020-01-16,122.61838531494142,122.29984175995924
2020-01-17,123.08460998535155,122.49921963019369
2020-01-20,123.08460998535155,122.83932804808137
2020-01-21,122.61838531494142,122.97066888371046
2020-01-22,122.15215301513673,123.21675865238649
2020-01-23,120.28723144531251,123.235851493253
2020-01-24,119.82100677490234,123.34425533479589
2020-01-27,114.22624969482422,123.22460046910419
2020-01-28,115.62493133544923,123.11947790976046
2020-01-29,117.95607757568358,122.84191853402808
2020-01-30,117.48985290527345,122.3876048653292
2020-01-31,116.0911636352539,122.21702936106522
2020-02-03,116.5573959350586,121.82204741493842
2020-02-04,116.0911636352539,121.56197541841175
2020-02-05,116.0911636352539,121.07048667731215
2020-02-06,117.02362823486328,120.7659030963332
2020-02-07,116.0911636352539,120.26006754047194
2020-02-11,117.02362823486328,119.97777493115791
2020-02-12,118.88854217529298,119.47347447807988
2020-02-13,119.12872314453126,119.15545874774762
2020-02-14,119.12872314453126,118.80771319351334
2020-02-17,119.12872314453126,118.5286634888289
2020-02-18,118.64836883544922,118.17353025245029
2020-02-19,120.08943939208986,117.87117896676864
2020-02-20,121.05015563964842,117.52768692649624
2020-02-21,120.56979370117188,117.2753991803329
2020-02-24,115.2858657836914,117.08282693243746
2020-02-25,114.32514953613281,116.82924714143155
2020-02-26,109.04121398925781,116.21944674957558
2020-02-27,110.48229217529297,114.59817992636818
2020-02-28,101.83584594726561,113.37869427536498
2020-03-02,102.79656219482422,110.84419480641009
2020-03-03,107.60014343261717,108.88823719888751
2020-03-04,105.67870330810545,103.47971190289536
2020-03-05,105.19834899902342,101.10915501492855
2020-03-06,102.31620788574217,93.3418931224005
2020-03-09,71.81349182128906,91.40886611270253
2020-03-10,67.7304458618164,83.41802289605766
2020-03-11,69.41169738769531,80.68269360548584
2020-03-12,57.6429328918457,67.2083768975881
2020-03-13,63.647407531738274,62.803511395668465
2020-03-16,55.96167755126953,54.87867280150658
2020-03-17,55.72150421142578,52.52698008805419
2020-03-18,54.76078796386719,55.76095233832166
2020-03-19,52.839351654052734,56.617351001650604
2020-03-20,60.765254974365234,59.31740331045057
2020-03-23,53.31970977783203,60.24909396810108
2020-03-24,56.922393798828125,62.898412728980475
2020-03-25,63.647407531738274,63.914439694850444
2020-03-26,64.60812377929688,66.33984132787918
2020-03-27,61.96615219116211,67.70285908911501
2020-03-30,60.52507781982421,70.13243428283567
2020-03-31,64.84830474853516,71.42398981138103
2020-04-01,64.3679428100586,73.54645490079201
2020-04-02,72.2938461303711,74.7404258642855
2020-04-03,75.89652252197266,76.58503095366905
2020-04-07,83.34207153320312,77.77054286120074
2020-04-08,79.49921417236328,79.40270571603833
2020-04-09,76.6170654296875,80.45208598800491
2020-04-10,76.6170654296875,81.32507335578521
2020-04-13,76.37688446044922,81.5299999829549
2020-04-14,77.33760070800781,81.30124408320626
2020-04-15,75.17598724365234,80.6950511828909
2020-04-16,71.09294891357422,79.63196052419153
2020-04-17,73.49473571777344,78.34271724421342
2020-04-20,75.89652252197266,76.63631937728314
2020-04-21,73.25455474853516,76.42128345865967
2020-04-22,71.81349182128906,76.12737843641662
2020-04-23,73.01437377929688,75.0416833892341
2020-04-24,73.25455474853516,72.92868476698641
2020-04-27,73.97509002685547,71.43122398324704
2020-04-28,73.97509002685547,73.00522882951554
2020-04-29,75.17598724365234,73.87820340477265
2020-04-30,81.18045806884766,75.19537276288247
2020-05-05,80.70011138916016,75.86323841751437
2020-05-07,79.259033203125,77.34948655467451
2020-05-08,79.73939514160156,77.81259188493823
2020-05-11,79.73939514160156,78.65850707550999
2020-05-12,80.70011138916016,79.0065788390857
2020-05-13,80.2197494506836,79.85214223526964
2020-05-14,78.53849792480469,80.22241862097871
2020-05-15,80.2197494506836,81.04932092395393
2020-05-18,82.14117431640625,81.34261510321448
2020-05-19,84.54296875,82.04199513873391
2020-05-20,85.02332305908203,82.47449755538764
2020-05-21,85.5036849975586,83.31350478343484
2020-05-22,81.18045806884766,83.84439129784005
2020-05-25,82.14117431640625,84.65097587585296
2020-05-26,83.5822525024414,85.14006921698456
2020-05-27,83.10189056396484,85.5254823557625
2020-05-28,80.94027709960938,86.01119847077098
2020-05-29,80.70011138916016,86.20849435785567
2020-06-01,83.34207153320312,86.58619360514786
2020-06-02,85.5036849975586,86.3793800808071
2020-06-04,89.10636138916016,86.79236430519813
2020-06-05,94.87065887451172,86.67380959650109
2020-06-08,97.5126266479492,87.4198759454157
2020-06-09,91.74832916259764,87.88388634669536
2020-06-10,92.46887207031249,89.14401384388475
2020-06-11,89.82689666748045,89.67849185917657
2020-06-12,87.42511749267577,90.62529208578417
2020-06-15,83.5822525024414,91.01438947124188
2020-06-16,90.30725860595703,91.65883201590623
2020-06-17,90.06707763671875,91.64686461045858
2020-06-18,90.30725860595703,92.19315652091973
2020-06-19,91.74832916259764,92.32965274339585
2020-06-22,91.98851013183592,92.692947609572
2020-06-23,92.46887207031249,92.88006384632536
2020-06-24,89.10636138916016,93.0732245502877
2020-06-25,87.66529846191406,93.36208612026167
2020-06-26,88.86618041992188,93.35161544002767
