Date,Actuals,Forcast
2020-04-15,318.2626647949219,310.67738455032213
2020-04-16,309.3946533203125,313.6642385542109
2020-04-17,322.20401000976557,315.00322569931086
2020-04-20,317.27734375,317.56161149305626
2020-04-21,314.3213195800781,318.8165634784855
2020-04-22,323.18933105468744,321.16148784621146
2020-04-23,321.21865844726557,322.04381662123524
2020-04-24,318.2626647949219,324.14516023047327
2020-04-27,325.1600036621094,325.1935392488849
2020-04-28,334.02798461914057,326.79852999555806
2020-04-29,335.0133361816406,327.9079355085287
2020-04-30,340.9253234863281,329.95192916144333
2020-05-05,333.0426635742187,331.5168416011966
2020-05-07,327.13067626953125,333.79698213308984
2020-05-08,331.0719909667968,335.47516023156277
2020-05-11,334.02798461914057,337.1902451177084
2020-05-12,336.9840087890625,338.1885262524702
2020-05-13,335.0133361816406,339.7466916385383
2020-05-14,335.9986572265625,340.72978180212885
2020-05-15,331.0719909667968,342.07190006495694
2020-05-18,334.02798461914057,342.83217585086277
2020-05-19,339.94000244140625,343.84243603602954
2020-05-20,341.9106750488282,344.230391622923
2020-05-21,340.9253234863281,345.33993854121036
2020-05-22,335.9986572265625,345.95218316123464
2020-05-25,337.9693298339844,346.919557133906
2020-05-26,336.9840087890625,347.43701979018624
2020-05-27,335.9986572265625,347.9054956045911
2020-05-28,328.1159973144531,348.2099210508022
2020-05-29,337.9693298339844,348.3315296232104
2020-06-01,335.9986572265625,348.4019494709537
2020-06-02,347.8226623535156,348.1511974428304
2020-06-04,354.7200012207031,348.4302709358235
2020-06-05,362.60266113281244,348.606704369613
2020-06-08,357.6759948730469,349.89183628978935
2020-06-09,361.61734008789057,350.95572949152483
2020-06-10,366.54400634765625,352.6696629343769
2020-06-11,358.66131591796875,353.8086625600681
2020-06-12,352.7493286132813,355.9606090719444
2020-06-15,349.7933349609375,357.1019317849823
2020-06-16,355.705322265625,358.7372236709598
2020-06-17,358.66131591796875,358.9083039034722
2020-06-18,355.705322265625,360.0853819608892
2020-06-19,352.7493286132813,360.31781190011316
2020-06-22,350.7786560058594,361.18426287814145
2020-06-23,353.7346496582032,361.1223677509224
2020-06-24,347.8226623535156,361.3359301807395
2020-06-25,355.705322265625,361.0031832696586
2020-06-26,362.60266113281244,360.9158149846644
2020-06-29,359.64666748046875,360.50685060785327
2020-06-30,362.60266113281244,361.0047993304215
2020-07-01,366.54400634765625,360.78719674869717
2020-07-02,384.27999877929693,361.30160909028746
2020-07-03,384.27999877929693,361.468588568614
2020-07-07,374.4266662597657,363.4661810768739
2020-07-08,373.44131469726557,364.76985729430453
2020-07-09,376.3973388671875,366.7496327326535
2020-07-10,377.3826599121094,367.5443508135686
2020-07-13,375.41198730468756,368.9271332053431
2020-07-14,378.36798095703125,369.7399915683218
2020-07-15,380.3386535644531,370.7547969243842
2020-07-16,379.35333251953125,371.446470930905
2020-07-17,379.35333251953125,372.3972802807566
2020-07-20,384.27999877929693,372.96902237791073
2020-07-21,384.27999877929693,373.6482527165572
2020-07-22,381.3240051269531,374.37515684770915
2020-07-23,382.309326171875,375.11858520016176
