Date,Actuals,Forcast
2020-01-02,118.88854217529298,108.62368781924306
2020-01-03,121.21969604492188,109.47394287330826
2020-01-06,124.48330688476564,110.2131076559599
2020-01-07,124.01707458496095,111.9821984809314
2020-01-08,124.94953155517577,113.52057615010563
2020-01-09,124.01707458496095,115.64711565815378
2020-01-10,122.61838531494142,117.1336068532546
2020-01-13,122.61838531494142,119.14436123387713
2020-01-14,123.08460998535155,120.26452573480492
2020-01-15,122.15215301513673,121.64344460237044
2020-01-16,122.61838531494142,122.34022775568155
2020-01-17,123.08460998535155,123.2288092092349
2020-01-20,123.08460998535155,123.51872616237233
2020-01-21,122.61838531494142,124.14358975028881
2020-01-22,122.15215301513673,124.16559289018187
2020-01-23,120.28723144531251,124.42471823999222
2020-01-24,119.82100677490234,124.0865095117988
2020-01-27,114.22624969482422,123.79857539975637
2020-01-28,115.62493133544923,122.87521107563953
2020-01-29,117.95607757568358,121.66306833294948
2020-01-30,117.48985290527345,119.72364506165468
2020-01-31,116.0911636352539,118.50144739573443
2020-02-03,116.5573959350586,116.60269155567221
2020-02-04,116.0911636352539,115.18826064372115
2020-02-05,116.0911636352539,113.01372358865046
2020-02-06,117.02362823486328,111.49337058465608
2020-02-07,116.0911636352539,109.32708470704529
2020-02-11,117.02362823486328,107.94953463946149
2020-02-12,118.88854217529298,105.92290473755565
2020-02-13,119.12872314453126,104.60251166360104
2020-02-14,119.12872314453126,103.20442959629145
2020-02-17,119.12872314453126,102.31432583247806
2020-02-18,118.64836883544922,101.24145528979716
2020-02-19,120.08943939208986,100.51537725837261
2020-02-20,121.05015563964842,99.70868074578175
2020-02-21,120.56979370117188,99.24884070706321
2020-02-24,115.2858657836914,99.20895361974544
2020-02-25,114.32514953613281,98.90470904063113
2020-02-26,109.04121398925781,98.76116413787531
2020-02-27,110.48229217529297,97.63580587253091
2020-02-28,101.83584594726561,96.53843764793419
2020-03-02,102.79656219482422,94.5453113642725
2020-03-03,107.60014343261717,92.49079376180453
2020-03-04,105.67870330810545,89.45597231448482
2020-03-05,105.19834899902342,87.81772341673786
2020-03-06,102.31620788574217,85.41671392730859
2020-03-09,71.81349182128906,84.07921085358248
2020-03-10,67.7304458618164,81.73904260446216
2020-03-11,69.41169738769531,78.24446746795547
2020-03-12,57.6429328918457,72.07215178216393
2020-03-13,63.647407531738274,66.53874907288628
2020-03-16,55.96167755126953,61.087314455971864
2020-03-17,55.72150421142578,56.66445946831118
2020-03-18,54.76078796386719,53.155104170319646
2020-03-19,52.839351654052734,50.590682989614834
2020-03-20,60.765254974365234,49.008076770564
2020-03-23,53.31970977783203,48.12726357672
2020-03-24,56.922393798828125,48.27197739628264
2020-03-25,63.647407531738274,48.70532252040175
2020-03-26,64.60812377929688,49.80298017583573
2020-03-27,61.96615219116211,51.646301215703716
2020-03-30,60.52507781982421,53.59333763736413
2020-03-31,64.84830474853516,55.659885008830315
2020-04-01,64.3679428100586,57.74284998475014
2020-04-02,72.2938461303711,59.84256676979203
2020-04-03,75.89652252197266,62.07754849695266
2020-04-07,83.34207153320312,63.93164244041509
2020-04-08,79.49921417236328,66.20596757265776
2020-04-09,76.6170654296875,68.41645481603337
2020-04-10,76.6170654296875,70.44895968421588
2020-04-13,76.37688446044922,72.16226551367072
2020-04-14,77.33760070800781,73.74589033738084
2020-04-15,75.17598724365234,75.22771226151599
2020-04-16,71.09294891357422,76.5093216032783
2020-04-17,73.49473571777344,77.47342371750528
2020-04-20,75.89652252197266,78.30214575690479
2020-04-21,73.25455474853516,78.70205602259193
2020-04-22,71.81349182128906,79.50709590342922
2020-04-23,73.01437377929688,79.65871288832022
2020-04-24,73.25455474853516,80.28108833047554
2020-04-27,73.97509002685547,80.12035667280907
2020-04-28,73.97509002685547,80.74625965323503
2020-04-29,75.17598724365234,80.5506459829503
2020-04-30,81.18045806884766,81.15199691323687
2020-05-05,80.70011138916016,81.01648891317745
2020-05-07,79.259033203125,82.12979022541185
2020-05-08,79.73939514160156,82.42863316160765
2020-05-11,79.73939514160156,83.46691272157295
2020-05-12,80.70011138916016,83.7391216244796
2020-05-13,80.2197494506836,84.69439050144138
2020-05-14,78.53849792480469,85.0448704575083
2020-05-15,80.2197494506836,85.75686711902745
2020-05-18,82.14117431640625,85.90634455441432
2020-05-19,84.54296875,86.2363756621562
2020-05-20,85.02332305908203,86.69656109900097
2020-05-21,85.5036849975586,87.21430009769392
2020-05-22,81.18045806884766,87.87132408891921
2020-05-25,82.14117431640625,88.35186243016506
2020-05-26,83.5822525024414,88.76437013306713
2020-05-27,83.10189056396484,88.79123443177377
2020-05-28,80.94027709960938,89.15881479321979
2020-05-29,80.70011138916016,89.06180908984243
2020-06-01,83.34207153320312,89.20266756272758
2020-06-02,85.5036849975586,88.71799723649019
2020-06-04,89.10636138916016,88.83068657330296
2020-06-05,94.87065887451172,88.82226909304154
2020-06-08,97.5126266479492,89.43576012783888
2020-06-09,91.74832916259764,90.51518044239492
2020-06-10,92.46887207031249,92.03951192110253
2020-06-11,89.82689666748045,92.89293952091975
2020-06-12,87.42511749267577,94.07388129954052
2020-06-15,83.5822525024414,94.32171085137088
2020-06-16,90.30725860595703,95.04750744728517
2020-06-17,90.06707763671875,94.39373275695107
2020-06-18,90.30725860595703,94.70025440519385
2020-06-19,91.74832916259764,94.58918971882667
2020-06-22,91.98851013183592,94.53030573456635
2020-06-23,92.46887207031249,94.64629554236308
2020-06-24,89.10636138916016,94.57893011522538
2020-06-25,87.66529846191406,94.7850048713517
2020-06-26,88.86618041992188,94.40262356057065
