Date,TVO.BK_forecast,TVO.BK
2020-06-26,26.108033950175727,25.388235092163086
2020-06-29,26.15679807098492,25.388235092163086
2020-06-30,26.238674539843917,25.632352828979492
2020-07-01,26.221435614355727,26.608823776245117
2020-07-02,26.255944089897227,26.608823776245117
2020-07-03,26.253773615158753,27.82941246032715
2020-07-07,27.83358875126038,27.09705924987793
2020-07-08,27.78287503919461,27.09705924987793
2020-07-09,27.776192655082895,27.585294723510742
2020-07-10,27.69014172650474,27.82941246032715
2020-07-13,27.67973924812162,27.585294723510742
2020-07-14,27.667324811283798,27.09705924987793
2020-07-15,27.69961713581394,27.82941246032715
2020-07-16,27.882267105293504,27.341176986694336
2020-07-17,27.894674256952367,28.31764793395996
2020-07-20,27.898697092573226,27.82941246032715
2020-07-21,27.90001035079966,27.82941246032715
2020-07-22,27.984548425528086,27.585294723510742
