Date,Forcast,Actuals
2020-04-21,325.34674180920774,314.3213195800781
2020-04-22,325.1662076212324,323.18933105468744
2020-04-23,320.8081361604036,321.21865844726557
2020-04-24,326.3727181852937,318.2626647949219
2020-04-27,324.05049947128646,325.1600036621094
2020-04-28,331.237525699089,334.02798461914057
2020-04-29,328.96156672441975,335.0133361816406
2020-04-30,333.4765374845665,340.9253234863281
2020-05-05,333.7981335763834,333.0426635742187
2020-05-07,327.5656134374276,327.13067626953125
2020-05-08,334.96408101529596,331.0719909667968
2020-05-11,331.5780499025914,334.02798461914057
2020-05-12,338.9991827326594,336.9840087890625
2020-05-13,335.9266472071977,335.0133361816406
2020-05-14,340.4615157154876,335.9986572265625
2020-05-15,341.3106142410743,331.0719909667968
2020-05-18,333.36690796256335,334.02798461914057
2020-05-19,338.81743649911186,339.94000244140625
2020-05-20,337.6704777741634,341.9106750488282
2020-05-21,343.0917960124225,340.9253234863281
2020-05-22,340.0948113276263,335.9986572265625
2020-05-25,345.1047006964109,337.9693298339844
2020-05-26,346.178148857407,336.9840087890625
2020-05-27,338.8566057718526,335.9986572265625
2020-05-28,339.0985098672991,328.1159973144531
2020-05-29,343.0746253668167,337.9693298339844
2020-06-01,344.2991954099034,335.9986572265625
2020-06-02,342.800238450036,347.8226623535156
2020-06-04,348.06801071506015,354.7200012207031
2020-06-05,348.955955301235,362.60266113281244
2020-06-08,350.57456135983557,357.6759948730469
2020-06-09,350.74780307361834,361.61734008789057
2020-06-10,354.35392146147024,366.54400634765625
2020-06-11,354.84962789972997,358.66131591796875
2020-06-12,355.4354095247618,352.7493286132813
2020-06-15,359.07601060914203,349.7933349609375
2020-06-16,359.1131598059292,355.705322265625
2020-06-17,359.3197731744658,358.66131591796875
2020-06-18,354.948025799431,355.705322265625
2020-06-19,362.7525892462563,352.7493286132813
2020-06-22,358.85147916689675,350.7786560058594
2020-06-23,362.2561555806533,353.7346496582032
2020-06-24,364.34754021543995,347.8226623535156
2020-06-25,363.6936214284924,355.705322265625
2020-06-26,367.151304635272,362.60266113281244
2020-06-29,360.76544053067664,359.64666748046875
2020-06-30,368.6311112750991,362.60266113281244
2020-07-01,363.55021623654466,366.54400634765625
2020-07-02,368.71419699907165,384.27999877929693
2020-07-03,368.47043443374787,384.27999877929693
2020-07-07,367.2182903538942,374.4266662597657
2020-07-08,373.9535871969474,373.44131469726557
2020-07-09,373.3103748125541,376.3973388671875
2020-07-10,374.8598336712621,377.3826599121094
2020-07-13,372.0662100327172,375.41198730468756
2020-07-14,378.4233688580116,378.36798095703125
2020-07-15,373.2335715247973,380.3386535644531
2020-07-16,371.7821671528782,379.35333251953125
2020-07-17,376.93766359639994,379.35333251953125
2020-07-20,381.6146444480273,384.27999877929693
2020-07-21,377.6580428822217,384.27999877929693
2020-07-22,376.706627509584,381.3240051269531
2020-07-23,382.9066042249269,382.309326171875
