Date,CPF.BK_forecast,CPF.BK
2020-01-02,26.535281872847516,26.61819076538086
2020-01-03,26.39455232021386,27.097795486450195
2020-01-06,26.46587099780321,26.61819076538086
2020-01-07,26.31819576392658,26.85799217224121
2020-01-08,26.45472781058225,26.85799217224121
2020-01-09,26.370632595812896,28.296812057495117
2020-01-10,26.382519204295374,28.057008743286133
2020-01-13,28.015747270979205,28.296812057495117
2020-01-14,27.789676235699247,28.057008743286133
2020-01-15,28.000033859154993,28.296812057495117
2020-01-16,27.797499614314177,29.01622200012207
2020-01-17,27.877133948078168,29.256027221679688
2020-01-21,27.904385368164426,29.256027221679688
2020-01-22,27.731210947358445,29.01622200012207
2020-01-23,29.009462167717565,29.495830535888672
2020-01-24,28.738473620656716,29.256027221679688
2020-01-27,28.6400839292503,29.01622200012207
2020-01-28,28.81787720231085,27.577404022216797
2020-01-29,28.8193743090077,28.536617279052734
2020-01-30,29.195928555783368,29.01622200012207
2020-01-31,29.08255704272337,28.77642059326172
2020-02-03,28.877901738372273,26.85799217224121
2020-02-04,28.82622311446768,28.296812057495117
2020-02-05,28.583237608360633,28.057008743286133
2020-02-06,28.67357817970258,27.577404022216797
2020-02-07,28.739203044794277,27.81720542907715
2020-02-11,28.558493028896144,27.81720542907715
2020-02-12,28.610399651807214,28.536617279052734
2020-02-13,28.200106115480263,28.296812057495117
2020-02-14,28.513026028206774,27.577404022216797
2020-02-18,28.357789614210517,27.337596893310547
2020-02-19,28.2920925944924,27.81720542907715
2020-02-20,28.486618024781354,27.577404022216797
2020-02-21,28.684995239701966,28.536617279052734
2020-02-24,28.640497536784864,27.337596893310547
2020-02-25,27.341335868611917,27.81720542907715
2020-02-26,27.296116479586722,25.898778915405273
2020-02-27,27.436248209882077,26.61819076538086
2020-02-28,27.568318076321457,25.658973693847656
2020-03-02,27.431790046459778,25.419170379638672
2020-03-03,27.502036936288444,26.37838363647461
2020-03-04,27.490551311257885,26.37838363647461
2020-03-05,26.346112782532227,27.097795486450195
2020-03-06,25.906432477161843,26.37838363647461
2020-03-09,25.99002784384936,23.21297836303711
2020-03-10,25.98348738740897,24.22015380859375
2020-03-11,25.79069930223807,23.69258689880371
2020-03-12,25.5293256568876,20.910865783691406
2020-03-13,25.603893103507804,21.102706909179688
2020-03-16,21.18056543370134,19.951650619506836
2020-03-17,21.475056537464802,19.472042083740234
2020-03-18,21.76875581835819,20.335338592529297
2020-03-19,22.058114402469606,21.006786346435547
2020-03-20,21.948952910991128,22.349685668945312
2020-03-23,21.889116550602793,20.719022750854492
2020-03-24,21.616935126425435,21.58231544494629
2020-03-25,21.08594011579138,22.541528701782227
2020-03-26,20.908500666814653,22.541528701782227
2020-03-27,20.818152360645154,23.21297836303711
2020-03-30,20.675316240347435,23.021135330200195
2020-03-31,20.930031737856897,23.30889892578125
2020-04-01,21.024089030358653,23.30889892578125
2020-04-02,21.298232220813567,24.459957122802734
2020-04-03,24.718946787980634,24.22015380859375
2020-04-07,24.246089785172014,24.939565658569336
2020-04-08,24.408715969957825,24.699758529663086
2020-04-09,24.632195970471347,24.459957122802734
2020-04-13,24.514874424505862,24.699758529663086
2020-04-14,24.63844486694823,25.658973693847656
2020-04-15,24.184579500847775,25.074708938598633
2020-04-16,25.192838555464636,24.58782196044922
2020-04-17,25.237375964866427,26.04848289489746
2020-04-20,25.031048356500776,26.77881622314453
2020-04-21,25.51692149405835,26.291927337646484
2020-04-22,25.09455994757223,27.022260665893555
2020-04-23,25.10068010107428,27.022260665893555
2020-04-24,25.19955126708546,26.77881622314453
2020-04-27,26.52236183174967,27.915185928344727
2020-04-28,26.400257891403605,27.668148040771484
2020-04-29,26.279645051733038,26.92703628540039
2020-04-30,26.3112669212261,26.68000030517578
2020-05-05,26.724850450304984,26.68000030517578
2020-05-07,27.196886303034436,26.68000030517578
2020-05-08,27.608437770295502,26.92703628540039
2020-05-11,26.102677955206747,27.174074172973633
2020-05-12,26.730517168198183,28.162221908569336
2020-05-13,27.48127759074546,27.915185928344727
2020-05-14,27.22840877143162,28.409259796142578
2020-05-15,26.718921097345717,28.409259796142578
2020-05-18,25.500481495823077,28.656295776367188
2020-05-19,25.51368713265796,28.656295776367188
2020-05-20,28.32618452348588,28.656295776367188
2020-05-21,28.80699453493677,28.409259796142578
2020-05-22,28.773233672760405,27.915185928344727
2020-05-26,28.622282143969667,28.656295776367188
2020-05-27,28.93784279366664,30.879629135131836
2020-05-28,28.777780252494082,30.632593154907227
2020-05-29,28.860472648088514,31.126667022705078
2020-06-01,31.317507196715866,31.126667022705078
2020-06-02,31.033424777320455,31.62074089050293
2020-06-04,30.828445748114905,31.867778778076172
2020-06-05,30.701449587029437,32.608890533447266
2020-06-08,30.99942513788259,32.36185073852539
2020-06-09,31.18477965797687,31.62074089050293
2020-06-10,31.14112860392889,30.138519287109375
2020-06-11,29.816154798215546,30.385555267333984
2020-06-12,29.05382522809264,30.138519287109375
2020-06-15,28.773946040643917,29.39740753173828
2020-06-16,29.317053498108887,30.138519287109375
2020-06-17,29.23369005734369,30.879629135131836
2020-06-18,29.63936727288249,31.62074089050293
2020-06-19,29.841321948915713,31.867778778076172
2020-06-22,31.773790745047442,31.62074089050293
2020-06-23,32.086922339785005,31.126667022705078
2020-06-24,31.630049158724432,30.879629135131836
2020-06-25,31.957451289284833,30.385555267333984
2020-06-26,31.844220540349873,31.373703002929688
2020-06-29,31.6025363932871,31.373703002929688
2020-06-30,31.228802926407294,31.373703002929688
2020-07-01,31.463700742819235,31.126667022705078
2020-07-02,31.830992932928016,31.62074089050293
2020-07-07,31.893620541221672,31.62074089050293
2020-07-08,32.278131721037184,31.62074089050293
2020-07-09,32.684769095753545,31.62074089050293
2020-07-10,32.445786439116695,31.373703002929688
2020-07-13,32.29030670051793,33.349998474121094
2020-07-14,32.8906843663463,33.102962493896484
2020-07-15,32.69488305036908,34.09111022949219
2020-07-16,32.13258909798309,33.349998474121094
2020-07-17,32.09289746945941,33.59703826904297
2020-07-20,31.86187726101669,34.09111022949219
2020-07-21,31.811582326459753,34.09111022949219
2020-07-22,31.31942577270987,33.84407424926758
2020-07-23,33.65563161746297,33.102962493896484
2020-07-24,33.91519001787264,32.608890533447266
2020-07-29,33.959424386068,33.349998474121094
2020-07-30,34.646520049348005,32.855926513671875
2020-07-31,34.569516264669055,33.349998474121094
2020-08-03,34.1377074945754,32.608890533447266
2020-08-04,33.40833305223733,32.855926513671875
2020-08-05,33.12335745375938,32.855926513671875
2020-08-06,33.42897432769589,32.608890533447266
2020-08-07,33.95552932194486,32.11481475830078
2020-08-10,34.17321566050887,32.608890533447266
2020-08-11,34.277512746499404,32.36185073852539
2020-08-13,34.154836637840795,32.855926513671875
2020-08-14,33.8207849504021,32.608890533447266
2020-08-17,32.65933581359712,32.855926513671875
2020-08-18,33.05238306273435,33.349998474121094
2020-08-19,33.60099105087581,32.855926513671875
2020-08-20,33.803819920830875,32.608890533447266
2020-08-21,33.66255289320266,32.855926513671875
2020-08-24,33.48655357780355,33.349998474121094
2020-08-25,33.3988361508915,33.102962493896484
2020-08-26,32.692643974373226,33.349998474121094
2020-08-27,33.060966582201196,33.349998474121094
2020-08-28,33.13683694689743,33.75
2020-08-29,33.55894395801208,
2020-08-30,33.03124331413799,
2020-08-31,33.418398075002806,
2020-09-01,33.57192776197876,
2020-09-02,33.383913426940765,
2020-09-03,33.52666827234784,
2020-09-04,33.38186451261025,
